Plate,Well,Ensemble,KO A,WT A,KO B,WT B,z (KO A),z ( WT A),z (KO B),z (WT B)
HTplate10,B15,ENSG00000156831,1419,903,2071,1487,1.25,1.12,1.71,1.68
HTplate10,B16,ENSG00000170925,954,314,1743,950,-0.21,-0.86,0.65,0.06
HTplate10,B17,ENSG00000156931,829,560,1793,991,-0.61,-0.03,0.81,0.18
HTplate10,B18,ENSG00000131370,778,351,1999,1047,-0.77,-0.74,1.48,0.35
HTplate10,B19,ENSG00000179363,707,272,1513,466,-0.99,-1.01,-0.09,-1.41
HTplate10,B20,ENSG00000071205,616,264,1857,899,-1.28,-1.03,1.02,-0.10
HTplate10,B21,ENSG00000120832,679,357,1886,1008,-1.08,-0.72,1.11,0.23
HTplate10,B22,ENSG00000138085,916,286,1695,603,-0.33,-0.96,0.50,-0.99
HTplate10,B23,ENSG00000143858,902,555,1768,868,-0.38,-0.05,0.73,-0.19
HTplate10,B24,ENSG00000105656,993,770,1629,826,-0.09,0.68,0.28,-0.32
HTplate10,C01,ENSG00000149177,1044,339,1314,545,0.07,-0.78,-0.73,-1.17
HTplate10,C02,ENSG00000166971,1153,872,1585,1175,0.41,1.02,0.15,0.74
HTplate10,C05,ENSG00000102974,1350,747,1792,901,1.03,0.60,0.81,-0.09
HTplate10,C06,ENSG00000138138,1358,637,1554,750,1.06,0.23,0.05,-0.55
HTplate10,C07,ENSG00000173769,835,154,915,165,-0.59,-1.41,-2.01,-2.32
HTplate10,C08,ENSG00000134901,911,641,1928,1228,-0.35,0.24,1.25,0.90
HTplate10,C09,ENSG00000137101,674,318,1404,902,-1.10,-0.85,-0.44,-0.09
HTplate10,C10,ENSG00000107890,648,331,1484,838,-1.17,-0.81,-0.18,-0.28
HTplate10,C11,ENSG00000115902,1187,690,1774,1239,0.52,0.41,0.75,0.93
HTplate10,C12,ENSG00000113263,1368,878,2141,1469,1.09,1.04,1.93,1.63
HTplate10,C13,ENSG00000185085,853,306,1883,1333,-0.53,-0.89,1.10,1.22
HTplate10,C14,ENSG00000108439,507,200,1361,717,-1.62,-1.25,-0.58,-0.65
HTplate10,C15,ENSG00000184185,637,305,1755,1462,-1.21,-0.89,0.69,1.61
HTplate10,C16,ENSG00000057657,697,308,1446,756,-1.02,-0.89,-0.30,-0.53
HTplate10,C17,ENSG00000007816,706,323,1307,703,-0.99,-0.84,-0.75,-0.69
HTplate10,C18,ENSG00000077585,1253,863,1395,647,0.73,0.99,-0.47,-0.86
HTplate10,C19,ENSG00000104714,693,269,1820,1582,-1.03,-1.02,0.90,1.97
HTplate10,C20,ENSG00000150459,909,351,2110,1065,-0.36,-0.74,1.83,0.40
HTplate10,C23,ENSG00000158022,614,288,1794,905,-1.28,-0.95,0.82,-0.08
HTplate10,C24,ENSG00000155495,845,411,1710,783,-0.56,-0.54,0.55,-0.45
HTplate10,D01,ENSG00000146904,937,261,1606,363,-0.27,-1.05,0.21,-1.72
HTplate10,D02,ENSG00000176463,1421,509,1897,741,1.26,-0.21,1.15,-0.58
HTplate10,D05,ENSG00000167904,1091,761,2034,1352,0.22,0.65,1.59,1.27
HTplate10,D06,ENSG00000112706,1210,1120,1714,1138,0.59,1.86,0.56,0.62
HTplate10,D07,ENSG00000170954,1583,752,1965,1185,1.77,0.62,1.37,0.77
HTplate10,D08,ENSG00000066777,1608,1179,1947,1427,1.84,2.06,1.31,1.50
HTplate10,D09,ENSG00000185591,1521,1166,1860,1604,1.57,2.01,1.03,2.04
HTplate10,D10,ENSG00000114648,719,292,1541,732,-0.95,-0.94,0.00,-0.60
HTplate10,D11,ENSG00000180068,1524,854,1716,1311,1.58,0.96,0.57,1.15
HTplate10,D12,ENSG00000179818,709,393,2031,1314,-0.98,-0.60,1.58,1.16
HTplate10,D13,ENSG00000105668,1157,653,1822,1077,0.42,0.28,0.91,0.44
HTplate10,D14,ENSG00000054219,1448,1003,1754,1172,1.34,1.47,0.69,0.73
HTplate10,D15,ENSG00000186306,1520,798,1733,1254,1.57,0.77,0.62,0.98
HTplate10,D16,ENSG00000132744,708,278,1885,930,-0.99,-0.99,1.11,-0.01
HTplate10,D17,ENSG00000099381,745,180,1452,582,-0.87,-1.32,-0.28,-1.06
HTplate10,D18,ENSG00000170681,662,308,1874,1326,-1.13,-0.89,1.07,1.19
HTplate10,D19,ENSG00000148482,1116,605,1818,854,0.30,0.12,0.90,-0.23
HTplate10,D20,ENSG00000198024,449,214,1509,958,-1.80,-1.20,-0.10,0.08
HTplate10,D23,ENSG00000196337,1050,652,1749,1012,0.09,0.28,0.67,0.24
HTplate10,D24,ENSG00000163666,706,362,1618,1112,-0.99,-0.70,0.25,0.55
HTplate10,E01,ENSG00000156298,1344,636,1476,928,1.01,0.22,-0.21,-0.01
HTplate10,E02,ENSG00000197951,972,590,1560,1202,-0.16,0.07,0.06,0.82
HTplate10,E03,ENSG00000196262,963,603,1361,904,-0.18,0.11,-0.58,-0.08
HTplate10,E04,ENSG00000171954,1240,589,1476,900,0.69,0.06,-0.21,-0.10
HTplate10,E05,ENSG00000137273,1007,471,1577,684,-0.05,-0.33,0.12,-0.75
HTplate10,E06,ENSG00000178226,1270,939,1793,1073,0.78,1.25,0.82,0.43
HTplate10,E07,ENSG00000076716,889,283,1321,515,-0.42,-0.97,-0.71,-1.26
HTplate10,E08,ENSG00000163526,381,71,533,168,-2.02,-1.69,-3.24,-2.31
HTplate10,E09,ENSG00000151651,1473,721,1825,1128,1.42,0.51,0.92,0.59
HTplate10,E10,ENSG00000183813,884,304,1518,936,-0.43,-0.90,-0.07,0.01
HTplate10,E11,ENSG00000144395,330,172,1486,950,-2.18,-1.34,-0.18,0.06
HTplate10,E12,ENSG00000100557,636,190,822,748,-1.21,-1.29,-2.31,-0.55
HTplate10,E13,ENSG00000197712,483,164,1790,1303,-1.69,-1.37,0.80,1.12
HTplate10,E14,ENSG00000135973,1478,860,1792,1057,1.44,0.98,0.81,0.38
HTplate10,E15,ENSG00000164543,856,456,1734,1436,-0.52,-0.38,0.63,1.53
HTplate10,E16,ENSG00000154920,120,37,570,107,-2.84,-1.80,-3.13,-2.50
HTplate10,E17,ENSG00000111775,1027,638,1544,1011,0.02,0.23,0.01,0.24
HTplate10,E18,ENSG00000155666,653,214,1388,792,-1.16,-1.20,-0.49,-0.42
HTplate10,E19,ENSG00000132821,1407,744,1665,1071,1.21,0.59,0.40,0.42
HTplate10,E20,ENSG00000176424,1151,362,1503,633,0.41,-0.70,-0.12,-0.91
HTplate10,E21,ENSG00000054116,753,142,1224,863,-0.85,-1.45,-1.02,-0.21
HTplate10,E22,ENSG00000159921,946,359,1574,693,-0.24,-0.71,0.11,-0.72
HTplate10,E23,ENSG00000135070,88,68,1515,1003,-2.94,-1.70,-0.08,0.22
HTplate10,E24,ENSG00000185776,1361,539,1912,1303,1.07,-0.10,1.20,1.13
HTplate10,F01,ENSG00000185378,1710,1203,1481,1011,2.17,2.14,-0.19,0.24
HTplate10,F02,ENSG00000183155,1571,957,1403,722,1.73,1.31,-0.44,-0.63
HTplate10,F03,ENSG00000155761,842,559,1600,1011,-0.56,-0.04,0.19,0.24
HTplate10,F04,ENSG00000146411,1723,1269,1433,968,2.21,2.36,-0.35,0.11
HTplate10,F05,ENSG00000187527,272,57,493,96,-2.36,-1.74,-3.37,-2.53
HTplate10,F06,ENSG00000170605,1323,737,1706,1441,0.95,0.57,0.53,1.54
HTplate10,F07,ENSG00000162510,830,538,1772,1087,-0.60,-0.11,0.75,0.47
HTplate10,F08,ENSG00000129493,460,177,1157,637,-1.77,-1.33,-1.24,-0.89
HTplate10,F09,ENSG00000138092,1488,792,1861,946,1.47,0.75,1.03,0.04
HTplate10,F10,ENSG00000164124,592,347,1232,921,-1.35,-0.76,-0.99,-0.03
HTplate10,F11,ENSG00000118620,823,399,1646,1041,-0.63,-0.58,0.34,0.33
HTplate10,F12,ENSG00000167858,1397,951,1744,1111,1.18,1.29,0.66,0.54
HTplate10,F13,ENSG00000166866,547,96,1411,513,-1.49,-1.60,-0.42,-1.27
HTplate10,F14,ENSG00000132680,1185,991,1389,952,0.51,1.42,-0.49,0.06
HTplate10,F15,ENSG00000164012,1149,513,1782,992,0.40,-0.19,0.78,0.18
HTplate10,F16,ENSG00000100376,1059,494,1718,1084,0.12,-0.26,0.57,0.46
HTplate10,F17,ENSG00000180182,625,70,892,98,-1.25,-1.69,-2.09,-2.53
HTplate10,F18,ENSG00000075914,710,300,1619,765,-0.98,-0.91,0.25,-0.51
HTplate10,F19,ENSG00000186407,1223,1040,1737,1242,0.63,1.59,0.63,0.94
HTplate10,F20,ENSG00000164342,1395,1064,1751,932,1.18,1.67,0.68,0.00
HTplate10,F21,ENSG00000196757,1478,997,1883,1330,1.44,1.44,1.10,1.21
HTplate10,F22,ENSG00000184905,964,578,1681,953,-0.18,0.03,0.45,0.06
HTplate10,F23,ENSG00000175220,837,370,1598,654,-0.58,-0.68,0.19,-0.84
HTplate10,F24,ENSG00000110367,851,428,1710,983,-0.54,-0.48,0.55,0.16
HTplate10,G01,ENSG00000051620,1177,986,1355,1106,0.49,1.41,-0.60,0.53
HTplate10,G02,ENSG00000121905,1106,582,1623,903,0.27,0.04,0.27,-0.09
HTplate10,G03,ENSG00000075643,912,400,1672,1042,-0.34,-0.57,0.42,0.33
HTplate10,G04,ENSG00000128791,1299,585,1294,428,0.87,0.05,-0.79,-1.52
HTplate10,G05,ENSG00000187242,1395,1187,1850,1254,1.18,2.09,1.00,0.98
HTplate10,G06,ENSG00000047365,1501,1272,1696,1543,1.51,2.37,0.50,1.85
HTplate10,G07,ENSG00000114573,1510,1035,1613,1080,1.54,1.57,0.24,0.45
HTplate10,G08,ENSG00000179960,1015,555,1712,1094,-0.02,-0.05,0.55,0.49
HTplate10,G09,ENSG00000175727,976,703,974,663,-0.14,0.45,-1.83,-0.81
HTplate10,G10,ENSG00000106121,1441,1205,1670,1007,1.32,2.15,0.42,0.23
HTplate10,G11,ENSG00000103429,1014,430,1464,788,-0.02,-0.47,-0.24,-0.44
HTplate10,G12,ENSG00000183633,533,251,1623,1131,-1.54,-1.08,0.27,0.60
HTplate10,G13,ENSG00000163106,1538,1028,2029,1673,1.62,1.55,1.57,2.25
HTplate10,G14,ENSG00000176761,897,252,1556,636,-0.39,-1.07,0.05,-0.90
HTplate10,G15,ENSG00000148248,1333,703,1763,935,0.98,0.45,0.72,0.01
HTplate10,G16,ENSG00000165072,837,317,1462,953,-0.58,-0.86,-0.25,0.06
HTplate10,G17,ENSG00000113492,693,295,1766,1169,-1.04,-0.93,0.73,0.72
HTplate10,G18,ENSG00000132669,865,399,1853,1037,-0.49,-0.58,1.01,0.32
HTplate10,G19,ENSG00000145839,768,339,1318,739,-0.80,-0.78,-0.72,-0.58
HTplate10,G20,ENSG00000135409,909,227,1357,435,-0.35,-1.16,-0.59,-1.51
HTplate10,G21,ENSG00000148468,1381,749,1669,1239,1.13,0.60,0.41,0.93
HTplate10,G22,ENSG00000141971,1334,642,1783,850,0.98,0.24,0.78,-0.25
HTplate10,G23,ENSG00000139546,1246,1076,1118,582,0.71,1.71,-1.36,-1.06
HTplate10,G24,ENSG00000151005,1360,935,1384,928,1.07,1.23,-0.50,-0.01
HTplate10,H01,ENSG00000150687,734,273,1380,528,-0.90,-1.00,-0.52,-1.22
HTplate10,H02,ENSG00000025772,760,433,1537,940,-0.83,-0.46,-0.01,0.02
HTplate10,H03,ENSG00000167646,702,421,1331,744,-1.01,-0.51,-0.68,-0.57
HTplate10,H04,ENSG00000167195,901,906,1606,1228,-0.38,1.14,0.21,0.90
HTplate10,H05,ENSG00000158786,1225,671,1322,872,0.64,0.34,-0.70,-0.18
HTplate10,H06,ENSG00000106436,1229,546,1641,1075,0.65,-0.08,0.32,0.43
HTplate10,H07,ENSG00000076554,787,515,1696,1214,-0.74,-0.18,0.50,0.86
HTplate10,H08,ENSG00000116194,1332,1221,1606,1096,0.98,2.20,0.21,0.50
HTplate10,H09,ENSG00000120437,988,610,1849,1237,-0.11,0.13,0.99,0.93
HTplate10,H10,ENSG00000103769,1359,1235,1935,1365,1.06,2.25,1.27,1.31
HTplate10,H11,ENSG00000154518,1053,291,1462,632,0.10,-0.95,-0.25,-0.91
HTplate10,H12,ENSG00000164675,511,239,2023,1246,-1.61,-1.12,1.56,0.95
HTplate10,H13,ENSG00000123700,1193,850,1884,1144,0.54,0.95,1.11,0.64
HTplate10,H14,ENSG00000111361,1026,261,1738,565,0.01,-1.05,0.64,-1.11
HTplate10,H15,ENSG00000111652,923,276,1121,423,-0.31,-1.00,-1.35,-1.54
HTplate10,H16,ENSG00000146243,1361,1122,1876,1582,1.07,1.87,1.08,1.97
HTplate10,H17,ENSG00000126456,1371,1194,1642,1113,1.10,2.11,0.33,0.55
HTplate10,H18,ENSG00000179296,659,360,1153,887,-1.14,-0.71,-1.25,-0.14
HTplate10,H19,ENSG00000145996,1195,619,1748,1458,0.55,0.17,0.67,1.60
HTplate10,H20,ENSG00000105672,742,321,1663,988,-0.88,-0.84,0.39,0.17
HTplate10,H21,ENSG00000176390,1297,507,1495,854,0.87,-0.21,-0.15,-0.24
HTplate10,H22,ENSG00000197604,857,420,1132,817,-0.52,-0.51,-1.32,-0.35
HTplate10,H23,ENSG00000185061,860,533,1514,924,-0.51,-0.13,-0.08,-0.02
HTplate10,H24,ENSG00000128567,1383,719,1674,641,1.14,0.51,0.43,-0.88
HTplate10,I01,ENSG00000099804,1432,1079,1712,1018,1.29,1.72,0.55,0.26
HTplate10,I02,ENSG00000184618,1353,502,1370,516,1.04,-0.23,-0.55,-1.26
HTplate10,I03,ENSG00000149636,722,265,909,336,-0.94,-1.03,-2.03,-1.80
HTplate10,I04,ENSG00000166704,1344,1458,1134,849,1.01,3.00,-1.31,-0.25
HTplate10,I05,ENSG00000109819,796,441,1463,881,-0.71,-0.44,-0.25,-0.15
HTplate10,I06,ENSG00000064652,853,481,1743,1126,-0.53,-0.30,0.65,0.59
HTplate10,I07,ENSG00000134121,1035,411,1267,524,0.04,-0.54,-0.88,-1.23
HTplate10,I08,ENSG00000116171,797,525,1263,474,-0.71,-0.15,-0.89,-1.39
HTplate10,I09,ENSG00000133983,1083,617,1307,688,0.19,0.16,-0.75,-0.74
HTplate10,I10,ENSG00000100380,1081,253,1548,533,0.19,-1.07,0.02,-1.21
HTplate10,I11,ENSG00000167721,573,281,937,650,-1.41,-0.98,-1.94,-0.85
HTplate10,I12,ENSG00000160629,885,507,1318,765,-0.43,-0.21,-0.72,-0.50
HTplate10,I13,ENSG00000167390,755,372,1608,1233,-0.84,-0.67,0.22,0.91
HTplate10,I14,ENSG00000182566,907,491,1674,1088,-0.36,-0.27,0.43,0.47
HTplate10,I15,ENSG00000055211,1288,732,1894,837,0.84,0.55,1.14,-0.29
HTplate10,I16,ENSG00000094880,1434,915,1498,678,1.30,1.17,-0.14,-0.77
HTplate10,I17,ENSG00000163714,1350,1121,1539,1058,1.03,1.86,-0.01,0.38
HTplate10,I18,ENSG00000043093,1274,744,1393,1104,0.79,0.59,-0.47,0.52
HTplate10,I19,ENSG00000166750,847,397,1196,1104,-0.55,-0.58,-1.11,0.52
HTplate10,I20,ENSG00000165752,767,460,1692,1540,-0.80,-0.37,0.49,1.84
HTplate10,I21,ENSG00000100368,925,634,1808,1275,-0.30,0.22,0.86,1.04
HTplate10,I22,ENSG00000136040,870,363,1336,842,-0.48,-0.70,-0.66,-0.27
HTplate10,I23,ENSG00000170275,902,282,981,722,-0.38,-0.97,-1.80,-0.64
HTplate10,I24,ENSG00000112599,874,374,1413,842,-0.46,-0.66,-0.41,-0.27
HTplate10,J01,ENSG00000152078,1012,666,1329,1104,-0.03,0.33,-0.68,0.52
HTplate10,J02,ENSG00000109272,878,701,1575,1134,-0.45,0.44,0.11,0.61
HTplate10,J03,ENSG00000035720,1619,1337,1648,1182,1.88,2.59,0.35,0.76
HTplate10,J04,ENSG00000198096,939,551,1441,901,-0.26,-0.06,-0.32,-0.09
HTplate10,J05,ENSG00000164961,848,382,1708,691,-0.55,-0.64,0.54,-0.73
HTplate10,J06,ENSG00000165102,517,404,1540,1052,-1.59,-0.56,0.00,0.36
HTplate10,J07,ENSG00000173153,1155,520,1647,997,0.42,-0.17,0.34,0.20
HTplate10,J08,ENSG00000174529,786,326,1319,964,-0.74,-0.82,-0.71,0.10
HTplate10,J09,ENSG00000189221,731,350,1267,843,-0.91,-0.74,-0.88,-0.27
HTplate10,J10,ENSG00000137267,1437,752,1793,1170,1.31,0.62,0.81,0.72
HTplate10,J11,ENSG00000087510,1564,821,1640,1171,1.71,0.85,0.32,0.73
HTplate10,J12,ENSG00000148218,734,506,1692,1204,-0.91,-0.22,0.49,0.83
HTplate10,J13,ENSG00000164588,1087,696,1593,1041,0.20,0.43,0.17,0.33
HTplate10,J14,ENSG00000186288,1388,1172,1735,1261,1.15,2.04,0.63,1.00
HTplate10,J15,ENSG00000189195,1357,1090,1782,947,1.06,1.76,0.78,0.05
HTplate10,J16,ENSG00000188582,799,503,1813,1121,-0.70,-0.23,0.88,0.57
HTplate10,J17,ENSG00000120063,696,413,1389,829,-1.02,-0.53,-0.49,-0.31
HTplate10,J18,ENSG00000135249,1094,659,2032,1497,0.23,0.30,1.58,1.71
HTplate10,J19,ENSG00000142698,1157,425,1370,560,0.43,-0.49,-0.55,-1.13
HTplate10,J20,ENSG00000159186,1278,997,1594,1057,0.81,1.45,0.17,0.38
HTplate10,J21,ENSG00000104889,1160,1031,1545,1331,0.44,1.56,0.01,1.21
HTplate10,J22,ENSG00000153002,822,286,1728,785,-0.63,-0.96,0.60,-0.45
HTplate10,J23,ENSG00000188732,1342,772,1584,776,1.01,0.68,0.14,-0.47
HTplate10,J24,ENSG00000002822,666,298,1156,590,-1.12,-0.92,-1.24,-1.03
HTplate10,K01,ENSG00000026652,432,139,1507,1249,-1.85,-1.46,-0.11,0.96
HTplate10,K02,ENSG00000153879,433,286,1558,779,-1.85,-0.96,0.06,-0.46
HTplate10,K03,ENSG00000185825,1035,268,1216,408,0.04,-1.02,-1.04,-1.59
HTplate10,K04,ENSG00000184454,1495,1015,1393,936,1.49,1.51,-0.47,0.01
HTplate10,K05,ENSG00000131408,1108,499,1655,773,0.27,-0.24,0.37,-0.48
HTplate10,K06,ENSG00000106927,1056,550,1294,563,0.11,-0.07,-0.79,-1.12
HTplate10,K07,ENSG00000171421,860,416,1672,1211,-0.51,-0.52,0.43,0.85
HTplate10,K08,ENSG00000157881,1039,804,1625,1426,0.05,0.79,0.27,1.50
HTplate10,K09,ENSG00000136688,1408,894,1449,1130,1.22,1.09,-0.29,0.60
HTplate10,K10,ENSG00000015413,840,629,1181,839,-0.57,0.20,-1.16,-0.28
HTplate10,K11,ENSG00000083828,725,459,1309,1064,-0.93,-0.38,-0.75,0.40
HTplate10,K12,ENSG00000126821,1350,861,1553,1070,1.03,0.99,0.04,0.42
HTplate10,K13,ENSG00000188290,1079,760,1635,1151,0.18,0.64,0.31,0.66
HTplate10,K14,ENSG00000164893,1091,888,1484,1212,0.22,1.08,-0.18,0.85
HTplate10,K15,ENSG00000109107,1281,677,1887,1003,0.82,0.36,1.12,0.22
HTplate10,K16,ENSG00000179886,903,340,1841,1108,-0.37,-0.78,0.97,0.53
HTplate10,K17,ENSG00000152133,1293,886,1872,1275,0.85,1.07,1.07,1.04
HTplate10,K18,ENSG00000188536,1432,1166,1694,1516,1.29,2.02,0.50,1.77
HTplate10,K19,ENSG00000155636,1142,1154,1447,1096,0.38,1.98,-0.30,0.50
HTplate10,K20,ENSG00000141560,1072,590,1470,425,0.16,0.07,-0.23,-1.54
HTplate10,K21,ENSG00000175818,1288,685,1166,863,0.84,0.39,-1.21,-0.21
HTplate10,K22,ENSG00000136750,1179,861,1866,1155,0.50,0.98,1.05,0.68
HTplate10,K23,ENSG00000167202,964,632,2043,1408,-0.18,0.21,1.62,1.44
HTplate10,K24,ENSG00000115255,755,385,1381,718,-0.84,-0.63,-0.51,-0.65
HTplate10,L01,ENSG00000170364,95,33,1195,1129,-2.92,-1.82,-1.11,0.60
HTplate10,L02,ENSG00000183952,875,741,1508,784,-0.46,0.58,-0.10,-0.45
HTplate10,L03,ENSG00000014641,655,485,1831,948,-1.15,-0.29,0.94,0.05
HTplate10,L04,ENSG00000122254,1200,328,1738,403,0.56,-0.82,0.64,-1.60
HTplate10,L05,ENSG00000196593,1331,620,1904,1453,0.97,0.17,1.17,1.58
HTplate10,L06,ENSG00000147799,570,155,742,246,-1.42,-1.40,-2.57,-2.08
HTplate10,L07,ENSG00000170955,754,141,1696,293,-0.84,-1.45,0.50,-1.93
HTplate10,L08,ENSG00000118503,1365,872,1813,1117,1.08,1.02,0.88,0.56
HTplate10,L09,ENSG00000186111,1126,693,1718,1459,0.33,0.42,0.57,1.60
HTplate10,L10,ENSG00000188493,1137,600,1542,647,0.36,0.10,0.01,-0.86
HTplate10,L11,ENSG00000164074,853,484,1244,797,-0.53,-0.29,-0.95,-0.41
HTplate10,L12,ENSG00000120498,696,322,1212,840,-1.03,-0.84,-1.06,-0.28
HTplate10,L13,ENSG00000176978,809,383,1783,1066,-0.67,-0.63,0.78,0.41
HTplate10,L14,ENSG00000120896,851,454,1851,1436,-0.54,-0.39,1.00,1.53
HTplate10,L15,ENSG00000102898,728,251,858,376,-0.92,-1.08,-2.20,-1.68
HTplate10,L16,ENSG00000111271,1471,765,1850,1089,1.41,0.66,1.00,0.48
HTplate10,L17,ENSG00000188636,1481,919,1717,1397,1.45,1.18,0.57,1.41
HTplate10,L18,ENSG00000115128,791,266,754,191,-0.72,-1.03,-2.53,-2.24
HTplate10,L19,ENSG00000064309,1082,638,1743,1162,0.19,0.23,0.65,0.70
HTplate10,L20,ENSG00000149823,1320,703,2014,1246,0.94,0.45,1.53,0.95
HTplate10,L21,ENSG00000198431,1110,403,1625,1258,0.28,-0.56,0.27,0.99
HTplate10,L22,ENSG00000126950,873,386,1379,1326,-0.47,-0.62,-0.52,1.20
HTplate10,L23,ENSG00000113924,525,116,505,84,-1.56,-1.53,-3.34,-2.57
HTplate10,L24,ENSG00000197782,1264,793,1422,1004,0.76,0.75,-0.38,0.22
HTplate10,M01,ENSG00000188133,914,499,1503,1293,-0.34,-0.24,-0.12,1.09
HTplate10,M02,ENSG00000178488,972,523,1505,1026,-0.16,-0.16,-0.11,0.29
HTplate10,M03,ENSG00000113269,601,304,1209,758,-1.32,-0.90,-1.07,-0.52
HTplate10,M04,ENSG00000163082,977,629,1319,980,-0.14,0.20,-0.71,0.15
HTplate10,M07,ENSG00000144043,1034,525,1359,857,0.04,-0.15,-0.59,-0.23
HTplate10,M08,ENSG00000125409,935,400,1171,693,-0.27,-0.57,-1.19,-0.72
HTplate10,M09,ENSG00000171960,1050,578,1390,659,0.09,0.03,-0.49,-0.83
HTplate10,M10,ENSG00000154222,1071,641,1746,1265,0.15,0.24,0.66,1.01
HTplate10,M11,ENSG00000198042,1305,574,1159,228,0.89,0.02,-1.23,-2.13
HTplate10,M12,ENSG00000118639,1108,508,1229,886,0.27,-0.21,-1.00,-0.14
HTplate10,M13,ENSG00000156050,1371,870,1614,945,1.10,1.01,0.24,0.04
HTplate10,M14,ENSG00000175073,864,340,1113,738,-0.50,-0.78,-1.38,-0.59
HTplate10,M15,ENSG00000103175,1234,561,1831,1272,0.67,-0.03,0.94,1.03
HTplate10,M16,ENSG00000184156,696,230,948,488,-1.02,-1.15,-1.91,-1.34
HTplate10,M17,ENSG00000161958,852,356,1694,1269,-0.53,-0.72,0.50,1.02
HTplate10,M20,ENSG00000188851,836,314,1155,596,-0.59,-0.86,-1.24,-1.02
HTplate10,M21,ENSG00000197021,1623,784,1766,955,1.89,0.73,0.73,0.07
HTplate10,M22,ENSG00000181631,1222,800,1529,1104,0.63,0.78,-0.04,0.52
HTplate10,M23,ENSG00000135577,727,414,1730,889,-0.93,-0.53,0.61,-0.13
HTplate10,M24,ENSG00000011198,785,193,533,159,-0.75,-1.28,-3.24,-2.34
HTplate10,N01,ENSG00000143862,691,473,1301,903,-1.04,-0.33,-0.77,-0.09
HTplate10,N02,ENSG00000179104,846,347,1465,678,-0.55,-0.76,-0.24,-0.77
HTplate10,N03,ENSG00000197417,1074,487,1209,574,0.17,-0.28,-1.07,-1.08
HTplate10,N04,ENSG00000180346,907,1040,1628,1430,-0.36,1.59,0.28,1.51
HTplate10,N07,ENSG00000135698,1276,672,1786,709,0.80,0.34,0.79,-0.67
HTplate10,N08,ENSG00000188820,1268,964,1879,1364,0.77,1.33,1.09,1.31
HTplate10,N09,ENSG00000141646,902,534,1802,751,-0.38,-0.12,0.84,-0.55
HTplate10,N10,ENSG00000112149,799,255,1375,247,-0.70,-1.07,-0.53,-2.07
HTplate10,N11,ENSG00000117971,1084,605,1851,923,0.20,0.12,1.00,-0.03
HTplate10,N12,ENSG00000170323,769,236,1446,824,-0.80,-1.13,-0.30,-0.32
HTplate10,N13,ENSG00000132382,1369,955,1427,679,1.09,1.30,-0.37,-0.77
HTplate10,N14,ENSG00000180596,1024,434,1527,1221,0.01,-0.46,-0.04,0.88
HTplate10,N15,ENSG00000049768,1236,687,1611,915,0.67,0.40,0.23,-0.05
HTplate10,N16,ENSG00000106080,1287,1263,1193,628,0.84,2.34,-1.12,-0.92
HTplate10,N17,ENSG00000188244,1220,957,1686,1127,0.62,1.31,0.47,0.59
HTplate10,N20,ENSG00000120837,864,544,1319,735,-0.50,-0.09,-0.71,-0.60
HTplate10,N21,ENSG00000184205,813,96,784,87,-0.66,-1.60,-2.44,-2.56
HTplate10,N22,ENSG00000118655,1402,847,1529,641,1.20,0.94,-0.04,-0.88
HTplate10,N23,ENSG00000163600,1024,835,1329,968,0.01,0.90,-0.68,0.11
HTplate10,N24,ENSG00000160113,1336,480,1488,665,0.99,-0.30,-0.17,-0.81
HTplate10,O01,ENSG00000139579,943,302,1328,440,-0.25,-0.91,-0.68,-1.49
HTplate10,O02,ENSG00000118523,1609,1318,1662,815,1.85,2.53,0.39,-0.35
HTplate10,O03,ENSG00000172575,1434,1449,1601,1074,1.30,2.97,0.20,0.43
HTplate10,O04,ENSG00000101439,1394,728,1795,1058,1.17,0.53,0.82,0.38
HTplate10,O05,ENSG00000175746,1084,750,1667,1259,0.20,0.61,0.41,0.99
HTplate10,O06,ENSG00000138449,1132,539,2156,1170,0.35,-0.10,1.98,0.72
HTplate10,O07,ENSG00000135414,1364,1199,1711,903,1.08,2.13,0.55,-0.09
HTplate10,O08,ENSG00000168615,1073,801,1585,999,0.16,0.78,0.14,0.20
HTplate10,O09,ENSG00000177408,1468,1197,1849,1239,1.40,2.12,0.99,0.93
HTplate10,O10,ENSG00000197019,1142,570,1490,865,0.38,0.00,-0.16,-0.20
HTplate10,O11,ENSG00000183304,973,544,1555,995,-0.15,-0.09,0.05,0.19
HTplate10,O12,ENSG00000134294,923,415,1529,665,-0.31,-0.52,-0.04,-0.81
HTplate10,O13,ENSG00000182500,1249,776,2108,1714,0.71,0.70,1.83,2.37
HTplate10,O14,ENSG00000119041,1187,564,1418,890,0.52,-0.02,-0.39,-0.13
HTplate10,O15,ENSG00000137234,1274,774,1773,1195,0.79,0.69,0.75,0.80
HTplate10,O16,ENSG00000111700,1042,429,1680,1287,0.06,-0.48,0.45,1.08
HTplate10,O17,ENSG00000162606,733,437,2001,1705,-0.91,-0.45,1.48,2.34
HTplate10,O18,ENSG00000141574,1532,1040,1652,954,1.61,1.59,0.36,0.07
HTplate10,O19,ENSG00000108753,848,602,1756,915,-0.55,0.11,0.70,-0.05
HTplate10,O20,ENSG00000159961,1222,633,1415,890,0.63,0.21,-0.41,-0.13
HTplate10,O21,ENSG00000102189,1707,998,1811,1003,2.16,1.45,0.87,0.22
